1,233136.7593534179,216736.86530204184,0,Guamá
2,233062.53128035367,216704.00326958226,0,Guamá
3,233060.83899879828,216704.5724204363,0,Cenizo
4,233059.7075484991,216701.1672426778,0,Quenepo
5,233065.0677470006,216700.87877706776,0,Casia Amarilla
6,233063.0904009454,216698.04202078408,0,Casia Amarilla
7,233056.3176020868,216696.0609337346,0,Casia Amarilla
8,233052.08469335362,216694.92919587612,0,Tulipán Africano
9,233047.8512947373,216693.22976541586,0,Tulipán Africano
10,233049.82179517671,216688.11883576575,0,Tulipán Africano
11,233041.07604639232,216688.41021360955,0,Árbol Del Viajero
12,233037.4020163864,216681.03337076667,0,Bambua
13,233032.04009976983,216679.3349073016,0,Bambua
14,233029.78282315657,216679.05300362487,0,Moca
15,233026.96128810197,216678.77158552592,0,Guanábana
16,233023.57573866844,216678.77449938838,0,Moca
17,233022.16484859586,216678.49186706904,0,Moca
18,233019.62470880523,216677.3586665636,0,Bambua
19,233017.08603439853,216677.9285447831,0,Mango
20,233014.6878745556,216677.85964702943,0,Bambua
21,233032.88160149008,216673.65725337193,0,Moca
22,233029.49385511503,216671.10554944628,0,Pino Hondureño
23,233026.1090388,216671.9600010826,0,Pino Hondureño
24,233020.46792101115,216673.66793426606,0,Pino Hondureño
25,233002.69597235695,216676.23784779056,0,Flamboyan
26,232982.94690131024,216676.2548427462,0,Bambua
27,232969.68508985266,216674.27932327054,0,Bambua
28,232961.7644617632,216649.8752514848,0,Cenizo
29,232968.8130784221,216644.4760944579,0,Moca
30,232975.312796887,216656.9597941167,0,Bucayo
31,232984.0563803278,216654.11380661384,0,Pino Hondureño
32,232983.48017289117,216640.20578875596,0,Pino Hondureño
33,232993.33400819078,216616.07032729572,0,Bucayo
34,233000.38213630393,216610.10349786264,0,Tulipán Africano
35,233005.4529261291,216601.29989817855,0,Bucayo
36,233077.9454667829,216584.2070462334,0,Bambua
37,233079.64990147948,216597.83018574366,0,Pino Hondureño
38,232991.40297694877,216667.16445904644,0,Pino Hondureño
39,233015.94896980003,216667.9948878206,0,Pino Hondureño
40,233032.87745016813,216668.83186674555,0,Pino Hondureño
41,233050.9361403659,216671.6547954927,0,Pino Hondureño
42,233056.0183648765,216676.19196149585,0,Pino Hondureño
43,233004.64671673626,216648.13532643695,0,Pino Hondureño
50,233011.68605812266,216631.95001184437,0,Pino Hondureño
175,233158.58368269727,216679.96417685685,0,Algodón de Ceda
